,Open,Close,Time,High,Low
789,935.8,936.25,2017-06-09T09:28:00+0530,936.5,935
790,942.4,942.1,2017-06-12T09:28:00+0530,942.6,942
791,957.8,957.4,2017-06-13T09:28:00+0530,958.3,957.2
792,959.65,960.35,2017-06-14T09:28:00+0530,960.6,959.65
793,955.05,954.7,2017-06-15T09:28:00+0530,955.45,954.35
794,945.7,946.2,2017-06-16T09:28:00+0530,947,945.2
795,936.05,936.45,2017-06-19T09:28:00+0530,936.5,935.85
796,940.1,940.7,2017-06-20T09:28:00+0530,940.7,940.1
797,940.2,940.75,2017-06-21T09:28:00+0530,941,940.15
798,948.55,949.35,2017-06-22T09:28:00+0530,949.6,948.55
799,943,943.2,2017-06-23T09:28:00+0530,943.4,942.9
800,935.8,937.5,2017-06-27T09:28:00+0530,937.6,935.35
801,929.8,929.8,2017-06-28T09:28:00+0530,930.1,929.6
802,933.75,934.05,2017-06-29T09:28:00+0530,934.5,933.15
803,933.9,934.05,2017-06-30T09:28:00+0530,934.15,933.6
804,937.25,937.85,2017-07-03T09:28:00+0530,938.05,937.25
805,953.7,953.55,2017-07-04T09:28:00+0530,953.85,952.35
806,953.75,953.7,2017-07-05T09:28:00+0530,953.9,953.6
807,947,947.15,2017-07-06T09:28:00+0530,947.55,947
808,943.55,943.95,2017-07-07T09:28:00+0530,943.95,943.55
809,973.1,974.4,2017-07-11T09:28:00+0530,974.8,973.1
810,974.35,974.35,2017-07-12T09:28:00+0530,974.35,972.55
811,981,981.1,2017-07-13T09:28:00+0530,981.95,981
812,991.3,990.7,2017-07-14T09:28:00+0530,991.95,990
813,983.15,984.55,2017-07-17T09:28:00+0530,984.95,983.15
814,998.45,997.8,2017-07-18T09:28:00+0530,998.45,997.45
815,981.35,982.5,2017-07-19T09:28:00+0530,982.5,981.35
816,975,972.6,2017-07-20T09:28:00+0530,975,972.6
817,977.9,977.9,2017-07-21T09:28:00+0530,977.95,977.1
818,986.3,985.9,2017-07-24T09:28:00+0530,986.65,985.6
819,986.25,987.15,2017-07-25T09:28:00+0530,987.35,986.2
820,996.35,996.05,2017-07-26T09:28:00+0530,996.8,996.05
821,1000.95,1003,2017-07-27T09:28:00+0530,1003.4,1000.8
822,966.9,965.1,2017-07-28T09:28:00+0530,967,964.6
823,1012.2,1012.05,2017-08-01T09:28:00+0530,1012.8,1011.55
824,1009.45,1009.35,2017-08-02T09:28:00+0530,1009.5,1009
825,991.1,991,2017-08-03T09:28:00+0530,991.9,991
826,987.4,986.4,2017-08-04T09:28:00+0530,987.5,986.15
827,980,980,2017-08-07T09:28:00+0530,981.4,979
828,970,970,2017-08-08T09:28:00+0530,970,969.85
829,969.9,970,2017-08-09T09:28:00+0530,970,969.55
830,973,972.5,2017-08-10T09:28:00+0530,973,972.15
831,977.35,976.95,2017-08-11T09:28:00+0530,977.7,975.7
832,983,982.3,2017-08-14T09:28:00+0530,983.1,982.1
833,981.75,980.7,2017-08-16T09:28:00+0530,982,980.7
834,1008,1008,2017-08-17T09:28:00+0530,1008.65,1007.65
835,965.65,962.35,2017-08-18T09:28:00+0530,966,962.25
836,900.3,901.5,2017-08-21T09:28:00+0530,902,900.1
837,884.6,883,2017-08-22T09:28:00+0530,884.6,881.55
838,878.45,877.7,2017-08-23T09:28:00+0530,878.7,877
839,904.75,904.9,2017-08-24T09:28:00+0530,905.05,904.7
840,945.65,945.7,2017-08-28T09:28:00+0530,945.7,945
841,938.75,938.85,2017-08-29T09:28:00+0530,938.85,938.55
842,932.15,933.15,2017-08-30T09:28:00+0530,933.15,932.15
843,920.5,920.25,2017-09-01T09:28:00+0530,920.5,919.75
844,914.9,915.2,2017-09-04T09:28:00+0530,915.2,914.6
845,902.25,902,2017-09-05T09:28:00+0530,902.55,901.8
846,896.15,895.85,2017-09-06T09:28:00+0530,896.3,895.5
847,898,899.35,2017-09-07T09:28:00+0530,899.35,897.95
848,894.45,894.5,2017-09-08T09:28:00+0530,894.5,894.25
849,887.05,887.15,2017-09-11T09:28:00+0530,887.45,887
850,879.95,879.9,2017-09-12T09:28:00+0530,880.05,879.85
851,883,882.55,2017-09-13T09:28:00+0530,883,882.55
852,883.75,883.65,2017-09-14T09:28:00+0530,883.8,883.5
853,898,898.55,2017-09-15T09:28:00+0530,898.75,897.5
854,909.15,908.85,2017-09-18T09:28:00+0530,909.45,908.3
855,906.75,906.45,2017-09-19T09:28:00+0530,906.9,906.45
856,911.3,910.85,2017-09-20T09:28:00+0530,911.3,910
857,912.9,912.95,2017-09-21T09:28:00+0530,913,912.8
858,905.8,904.5,2017-09-22T09:28:00+0530,906,904.35
859,900.5,900.15,2017-09-25T09:28:00+0530,900.65,900
860,896.25,897.5,2017-09-26T09:28:00+0530,897.55,896.25
861,902.4,902.4,2017-09-27T09:28:00+0530,902.4,902.05
862,900.95,902.65,2017-09-28T09:28:00+0530,902.65,900.75
863,900.25,900.05,2017-09-29T09:28:00+0530,900.9,899.3
864,907,906.7,2017-10-03T09:28:00+0530,907,906.65
865,898.1,897.6,2017-10-04T09:28:00+0530,898.15,897.2
866,902.55,902.2,2017-10-05T09:28:00+0530,902.55,901.55
867,906.1,906.1,2017-10-06T09:28:00+0530,906.3,906
868,915.2,915.4,2017-10-09T09:28:00+0530,915.65,915.15
869,933,933.4,2017-10-10T09:28:00+0530,933.65,933
870,931,931.45,2017-10-11T09:28:00+0530,932.15,931
871,932.9,932.95,2017-10-12T09:28:00+0530,933,932.4
872,929.95,929.8,2017-10-13T09:28:00+0530,930.05,929.7
873,935.55,935.55,2017-10-16T09:28:00+0530,936.8,935
874,932.25,931.85,2017-10-17T09:28:00+0530,932.3,931.85
875,928,928.8,2017-10-18T09:28:00+0530,928.8,928
876,933.9,933.6,2017-10-23T09:28:00+0530,933.9,933.25
877,938.15,937.7,2017-10-24T09:28:00+0530,938.25,937.4
878,929.45,929.75,2017-10-25T09:28:00+0530,930.3,929.2
879,947.15,946,2017-10-26T09:28:00+0530,947.15,946
880,953,952.7,2017-10-27T09:28:00+0530,953.65,952
881,946.5,945.3,2017-10-30T09:28:00+0530,946.5,945.1
882,926.95,926.75,2017-11-01T09:28:00+0530,927.6,926.75
883,925.1,925.05,2017-11-02T09:28:00+0530,925.35,925
884,921,921.3,2017-11-03T09:28:00+0530,921.5,921
885,925,925,2017-11-06T09:28:00+0530,925.1,925
886,933.85,934,2017-11-07T09:28:00+0530,934.2,933.45
887,959.35,959,2017-11-08T09:28:00+0530,959.5,958.9
888,952.9,953.6,2017-11-09T09:28:00+0530,953.65,952.5
889,951.5,952.45,2017-11-10T09:28:00+0530,952.8,951.5
890,967,965.15,2017-11-13T09:28:00+0530,967,965.15
891,947.2,946.45,2017-11-14T09:28:00+0530,947.5,946.45
892,946.6,947.05,2017-11-15T09:28:00+0530,947.05,946.6
893,950.4,950.05,2017-11-16T09:28:00+0530,950.4,950
894,978.95,979.2,2017-11-17T09:28:00+0530,979.5,978.4
895,966,966.2,2017-11-20T09:28:00+0530,968.1,965.85
896,963.55,963.75,2017-11-21T09:28:00+0530,963.9,963.5
897,969.5,969.35,2017-11-22T09:28:00+0530,969.8,969.35
898,975,975.05,2017-11-23T09:28:00+0530,975.6,973
899,999.9,1001.3,2017-11-24T09:28:00+0530,1001.45,999.5
900,996.25,996.8,2017-11-27T09:28:00+0530,997,996.25
901,993.45,993.6,2017-11-28T09:28:00+0530,994,993.4
902,990.6,990.5,2017-11-29T09:28:00+0530,990.9,990.5
903,988,988.95,2017-11-30T09:28:00+0530,988.95,987.85
904,975.95,975.7,2017-12-01T09:28:00+0530,976,975.45
905,975.7,975.5,2017-12-04T09:28:00+0530,976.6,974.5
906,994.1,992.8,2017-12-05T09:28:00+0530,994.2,992.6
907,991.45,991.9,2017-12-06T09:28:00+0530,991.95,991.45
908,997.35,996.95,2017-12-07T09:28:00+0530,997.85,996.75
909,1003.15,1002.85,2017-12-08T09:28:00+0530,1003.25,1002.5
910,1002.4,1001,2017-12-11T09:28:00+0530,1002.4,1001
911,1008.3,1007.55,2017-12-12T09:28:00+0530,1008.35,1007.3
912,1013.3,1012.4,2017-12-13T09:28:00+0530,1013.55,1012.3
913,1008.95,1009.35,2017-12-14T09:28:00+0530,1009.5,1008.95
914,1014.65,1014.95,2017-12-15T09:28:00+0530,1015,1014.5
915,1007.75,1007.35,2017-12-18T09:28:00+0530,1008.15,1006.2
916,1015.3,1014.4,2017-12-19T09:28:00+0530,1015.6,1014.4
917,1004.05,1004.4,2017-12-20T09:28:00+0530,1004.4,1004
918,1003.95,1003.65,2017-12-21T09:28:00+0530,1004,1003.3
919,1017.65,1018,2017-12-22T09:28:00+0530,1018.65,1017.55
920,1024,1024.35,2017-12-26T09:28:00+0530,1025,1023.75
921,1036.6,1036.05,2017-12-27T09:28:00+0530,1037,1036
922,1035.6,1036.85,2017-12-28T09:28:00+0530,1036.85,1035.5
923,1035.95,1036.55,2017-12-29T09:28:00+0530,1037.85,1035.95
924,1041.25,1041.05,2018-01-01T09:28:00+0530,1041.75,1040.6
925,1037.95,1038.15,2018-01-02T09:28:00+0530,1038.5,1036.7
926,1025,1025.4,2018-01-03T09:28:00+0530,1026,1025
927,1017.95,1018,2018-01-04T09:28:00+0530,1018,1017.9
928,1015.65,1017.05,2018-01-05T09:28:00+0530,1017.65,1015.55
929,1021.9,1022.9,2018-01-08T09:28:00+0530,1023.2,1021.8
930,1039,1038,2018-01-09T09:28:00+0530,1039,1037.25
931,1042.8,1042.95,2018-01-10T09:28:00+0530,1043.2,1042.7
932,1062.85,1061.05,2018-01-11T09:28:00+0530,1062.85,1060.55
933,1075.35,1075,2018-01-12T09:28:00+0530,1075.9,1075
934,1081.45,1081.2,2018-01-15T09:28:00+0530,1083.65,1081.2
935,1098.4,1099.7,2018-01-16T09:28:00+0530,1100,1098.15
936,1153.8,1149,2018-01-17T09:28:00+0530,1153.8,1149
937,1143.35,1145.15,2018-01-18T09:28:00+0530,1145.4,1143.35
938,1140.2,1140.35,2018-01-19T09:28:00+0530,1140.4,1140.15
939,1140.05,1140.3,2018-01-22T09:28:00+0530,1140.45,1139.45
940,1170,1171.8,2018-01-23T09:28:00+0530,1172,1170
941,1169.5,1170.25,2018-01-24T09:28:00+0530,1170.7,1169.5
942,1168.5,1167.25,2018-01-25T09:28:00+0530,1168.5,1165.5
943,1167,1166.85,2018-01-29T09:28:00+0530,1167,1166.8
944,1178.9,1178.35,2018-01-30T09:28:00+0530,1178.9,1178.3
