,Time,Open,High,Low,Close,Volume,polariti
429,2011-09-23,220.51,224.49,219.06099999999998,223.61,6468100,0.260355
430,2011-09-26,227.48,230.24,221.4,229.85,5794100,0.21248000000000009
431,2011-09-27,234.22,234.75,222.4,224.21,7837500,0.3722578947368421
432,2011-09-29,234.17,234.3,216.29,222.44,9378500,0.08319
433,2011-09-30,218.19,223.0,215.21,216.23,6550300,0.264135
434,2011-10-03,217.01,221.6,211.39,211.98,6624400,0.134555
435,2011-10-04,209.62,215.0,200.43,212.5,8711600,0.29078000000000004
436,2011-10-05,212.53,220.17,208.481,219.498,6508200,0.14514000000000002
437,2011-10-06,220.28,223.62,217.55,221.51,6849300,0.35355263157894745
438,2011-10-07,222.48,227.9,218.41,224.74,6784300,0.26862
439,2011-10-10,226.23,232.8,224.1,231.32,5143100,0.3133800000000001
440,2011-10-11,230.6,236.75,229.0,235.48,5003700,0.16462500000000002
441,2011-10-12,236.64,241.84,234.33,236.81,6510800,0.13419000000000006
442,2011-10-13,237.0,239.68,235.23,236.15,4833500,0.13849499999999998
443,2011-10-14,240.87,246.71,240.18,246.71,5923700,0.218135
444,2011-10-17,244.2901,246.71,240.67,242.33,4779000,0.07983499999999999
445,2011-10-18,242.31,244.61,236.62400000000002,243.88,4609700,0.3000200000000001
446,2011-10-19,240.67,243.33,229.25,231.53,6715100,0.25467894736842106
447,2011-10-20,232.13,234.739,229.8,233.61,4524900,0.2699722222222223
448,2011-10-21,236.91,236.9999,230.6,234.78,4572500,0.19493
449,2011-10-24,236.02,240.47,234.0,237.61,4975800,0.4321200000000001
450,2011-10-25,238.59,239.01,225.89,227.15,14012600,0.22201
451,2011-10-26,203.69,207.58,196.51,198.4,24134200,0.2596526315789474
452,2011-10-27,204.26,208.6,201.1,206.78,10774300,0.13788
453,2011-10-28,206.53,218.4,205.75,217.32,9880400,0.3866650000000001
454,2011-10-31,215.79,218.89,213.04,213.51,7343300,0.44345500000000004
455,2011-11-01,208.11,216.21,207.43,212.105,8511800,0.30483000000000005
456,2011-11-02,215.55,216.79,212.72,215.62,6122000,0.12023
457,2011-11-03,216.305,218.5,213.02,218.29,5315000,0.23898000000000005
458,2011-11-04,217.65,218.23,214.3308,216.48,4065800,0.2972789473684211
459,2011-11-07,216.84,220.2,214.0,217.0,3860000,0.2392900000000001
460,2011-11-08,219.2,219.35,215.21,217.99,3914500,0.2042736842105264
461,2011-11-09,214.95,215.7,210.6,211.22,4680600,0.13013999999999998
462,2011-11-10,213.5,214.0592,208.1,210.79,5044600,0.229905
463,2011-11-11,212.52,217.88,210.31,217.39,5163100,0.0009789473684210413
464,2011-11-14,215.65,222.35,214.25,218.93,6522200,0.152225
465,2011-11-15,218.0,220.3275,214.26,217.83,5739000,0.26788333333333336
466,2011-11-16,216.2701,216.97,211.23,211.99,5509400,0.16056842105263155
467,2011-11-17,212.51,212.9,202.1,204.52,7983100,0.32171000000000005
468,2011-11-18,205.33,205.34,197.11,197.14,8437500,0.050489999999999986
469,2011-11-21,193.29,193.36,185.05,189.25,11321200,0.18478000000000006
470,2011-11-22,186.95,194.04,183.58,192.34,9915600,0.19317368421052636
471,2011-11-23,193.06,194.6,187.89,188.99,8011300,0.24201500000000006
472,2011-11-25,190.41,190.83,181.51,182.399,4972000,0.31076315789473685
473,2011-11-28,191.65,194.6197,190.54,194.15,7207300,0.198185
474,2011-11-29,194.78,195.5,187.3,188.39,6575100,0.14268000000000006
475,2011-11-30,194.76,195.3,188.75,192.29,7717000,0.22999499999999998
476,2011-12-01,191.85,198.075,191.59,197.13,7327700,0.30140625000000004
477,2011-12-02,197.07,199.66,195.18,196.03,7526200,0.29443
478,2011-12-05,198.86,199.0,193.6677,196.24,5922100,0.30501500000000004
479,2011-12-06,195.98,198.32,190.11,191.99,5202000,0.22209500000000007
480,2011-12-07,191.03,196.71,189.12,195.32,6427300,0.29154
481,2011-12-08,193.57,195.89,190.08,190.48,4361100,0.3586050000000001
482,2011-12-09,191.21,193.95,188.4,193.03,5158800,0.3441
483,2011-12-12,190.03,191.15,187.63,189.52,4343200,0.20255263157894735
484,2011-12-13,188.56,189.68,178.5,180.51,9297300,0.3173421052631579
485,2011-12-14,179.0,180.75,170.25,180.21,11614200,0.33824499999999996
486,2011-12-15,182.05,184.799,179.53,181.26,7259900,0.12662999999999994
487,2011-12-16,182.42,184.41,180.31,181.26,6664100,0.36789
488,2011-12-19,182.0,183.17,179.0,179.33,4533600,0.193195
489,2011-12-20,182.69,183.17,180.54,182.52,4600100,0.2795750000000001
490,2011-12-21,181.92,183.5,172.49,174.35,8066700,0.17295
491,2011-12-22,175.09,179.67,174.21,179.03,4694900,0.2591200000000001
492,2011-12-23,179.22,179.68,175.6,177.28,3496500,0.2605105263157895
493,2011-12-27,177.73,178.5947,176.16,176.27,2950900,0.328705
494,2011-12-29,169.62,174.55,166.97,173.86,8209300,0.4749550000000001
495,2012-01-03,175.89,179.475,175.55,179.03,5110800,0.280355
496,2012-01-04,179.21,180.5,176.065,177.51,4205200,0.15825500000000006
497,2012-01-05,175.94,178.25,174.05,177.61,3809100,0.15826500000000002
498,2012-01-06,178.07,184.65,177.5,182.61,7008400,0.320242105263158
499,2012-01-09,182.76,184.37,177.0,178.56,5056900,0.1797894736842105
500,2012-01-10,181.1,182.4,177.1,179.34,3985800,0.19298
501,2012-01-11,179.64,180.77,178.19,178.9,3102700,0.3580850000000001
502,2012-01-12,179.42,179.49,175.75,175.93,5385800,0.16237
503,2012-01-13,175.81,178.8,173.5,178.42,4753500,0.3031
504,2012-01-17,180.15,183.3,178.51,181.66,5644500,0.2621300000000001
505,2012-01-18,181.94,190.25,181.12,189.44,7473500,0.27851
506,2012-01-19,190.88,195.94,190.36,194.45,7096000,0.3575400000000001
507,2012-01-20,190.71,192.9,189.04,190.93,5610300,0.26155500000000004
508,2012-01-23,190.79,191.73,185.23,186.09,4585300,0.34236500000000003
509,2012-01-24,185.0,188.41,183.82,187.0,4673800,0.10260000000000002
510,2012-01-25,186.99,188.17,184.61,187.8,4306400,0.26322222222222225
511,2012-01-26,189.3,194.85,188.73,193.31599999999997,5873600,0.30401
512,2012-01-27,193.09,196.5,192.33,195.37,4659000,0.19960000000000006
513,2012-01-30,193.68,195.0,190.13,192.15,5424100,0.2180684210526316
514,2012-01-31,194.0,195.63,189.7,194.44,12772200,0.6531500000000001
515,2012-02-01,173.81,179.95,172.0,179.46,21336600,0.252475
516,2012-02-02,179.65,181.9362,176.8,181.72,8736300,0.22603500000000004
517,2012-02-03,182.83,187.9,181.89,187.68,8120500,0.247665
518,2012-02-06,186.28,186.56,182.9201,183.14,5310000,0.33320000000000005
519,2012-02-07,182.65,184.94,182.06,184.19,5103900,0.33903
520,2012-02-08,184.95,186.49,182.91,185.48,5476600,0.29607500000000003
521,2012-02-09,184.5,185.69,181.76,184.98,7189200,0.4270526315789473
522,2012-02-10,183.42,187.63,182.52,185.54,5797100,0.2230105263157895
523,2012-02-13,187.17,192.4993,185.68,191.59,6071400,0.33314499999999997
524,2012-02-14,191.08,193.57,186.1,191.3,9527100,0.20633000000000004
525,2012-02-15,191.29,191.54,183.26,184.47,7794400,0.3638631578947369
526,2012-02-16,177.79,181.68,175.14,179.93,12563800,0.3382947368421053
527,2012-02-17,180.09,183.41,179.36,182.5,7418100,0.3381550000000001
528,2012-02-21,182.65,184.75,180.5768,182.26,6756500,0.2529350000000001
529,2012-02-22,181.95,182.99,180.29,180.58,5785400,0.24313
530,2012-02-23,178.78,180.75,176.96,178.89,5153800,0.12594999999999998
531,2012-02-24,179.7,180.74,178.37,179.13,3668700,0.31754
